Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Unused
1681124400000,1861.03000000,1862.47000000,1856.45000000,1858.00000000,9597.08200000,1681127999999,17846178.24707500,14285,4730.04570000,8795393.57163300,0
1681128000000,1857.99000000,1859.96000000,1852.22000000,1854.35000000,9515.23350000,1681131599999,17658325.58613900,16480,4696.14480000,8715328.34856700,0
1681131600000,1854.36000000,1855.67000000,1847.18000000,1849.89000000,16627.06540000,1681135199999,30779147.47479600,25464,7998.89380000,14806643.33607400,0
1681135200000,1849.89000000,1860.88000000,1848.01000000,1856.41000000,12430.81550000,1681138799999,23053690.41270100,21188,6583.45580000,12210090.50977400,0
1681138800000,1856.40000000,1869.98000000,1856.37000000,1861.30000000,25156.47990000,1681142399999,46866092.41237100,33191,13243.23270000,24671303.85320900,0
1681142400000,1861.30000000,1886.92000000,1857.72000000,1882.92000000,46501.14540000,1681145999999,87151963.14603100,49603,24879.76560000,46628024.67925200,0
1681146000000,1882.91000000,1904.99000000,1882.91000000,1895.45000000,81598.90740000,1681149599999,154684481.49673200,82135,39980.23910000,75786830.19973100,0
1681149600000,1895.45000000,1899.00000000,1893.00000000,1897.57000000,14055.46630000,1681153199999,26643653.38084100,21221,7719.87150000,14634247.76814400,0
1681153200000,1897.58000000,1899.03000000,1883.83000000,1888.73000000,20070.08600000,1681156799999,37947385.46982500,24559,9142.01440000,17282101.46532900,0
1681156800000,1888.74000000,1891.45000000,1878.16000000,1884.45000000,13039.05590000,1681160399999,24571083.54593700,22453,6182.43530000,11649720.32862500,0
1681160400000,1884.46000000,1891.46000000,1883.06000000,1889.75000000,10610.66810000,1681163999999,20036885.02558000,15036,5219.98820000,9855588.97031500,0
1681164000000,1889.74000000,1915.00000000,1889.74000000,1903.95000000,33195.08790000,1681167599999,63220002.53826900,45872,17452.56730000,33240088.25907300,0
1681167600000,1903.95000000,1918.79000000,1903.95000000,1910.20000000,23658.91760000,1681171199999,45234464.13521000,33414,12241.41920000,23402878.57249400,0
1681171200000,1910.21000000,1924.70000000,1907.82000000,1919.81000000,27495.84710000,1681174799999,52661794.82329500,41486,15606.03360000,29891037.82078500,0
1681174800000,1919.81000000,1931.65000000,1909.19000000,1927.15000000,28037.37280000,1681178399999,53799074.90722900,38674,16796.98130000,32241131.05938100,0
1681178400000,1927.16000000,1937.37000000,1920.51000000,1924.36000000,28509.53790000,1681181999999,54980851.54608200,44408,14540.25130000,28044086.07594700,0
1681182000000,1924.36000000,1924.58000000,1916.86000000,1923.22000000,16974.24760000,1681185599999,32605712.04323200,22356,8498.42290000,16322708.02959600,0
1681185600000,1923.22000000,1923.62000000,1915.23000000,1919.62000000,11294.91090000,1681189199999,21682562.40221700,18277,5658.27880000,10862612.79559000,0
1681189200000,1919.62000000,1923.09000000,1906.25000000,1913.79000000,16249.94150000,1681192799999,31159463.74732300,24393,6808.09680000,13052343.81503900,0
1681192800000,1913.80000000,1920.78000000,1913.00000000,1920.22000000,11149.55660000,1681196399999,21383683.57527100,20778,6579.45190000,12619652.19244800,0
1681196400000,1920.22000000,1926.71000000,1919.78000000,1921.74000000,11711.98990000,1681199999999,22515390.06860300,20499,6274.66690000,12062052.26513900,0
1681200000000,1921.73000000,1922.99000000,1915.32000000,1918.60000000,10931.59750000,1681203599999,20979613.92497200,18308,5460.49690000,10479036.72811000,0
1681203600000,1918.60000000,1918.60000000,1910.26000000,1917.54000000,11904.85400000,1681207199999,22800899.30159200,18648,5402.38600000,10347087.39446400,0
1681207200000,1917.54000000,1922.84000000,1915.91000000,1919.62000000,11193.02790000,1681210799999,21481101.40321700,15899,6046.75700000,11604953.59655600,0
1681210800000,1919.62000000,1920.79000000,1915.14000000,1915.50000000,8681.17120000,1681214399999,16646274.46129400,14854,3871.79010000,7424391.65746000,0
1681214400000,1915.51000000,1919.14000000,1909.72000000,1915.13000000,14230.31350000,1681217999999,27246746.34108700,20344,7423.53100000,14214815.74881300,0
1681218000000,1915.13000000,1921.88000000,1912.02000000,1920.47000000,15558.40240000,1681221599999,29809242.03635900,24024,8269.67860000,15843811.72561200,0
1681221600000,1920.46000000,1922.91000000,1904.00000000,1910.32000000,24723.76270000,1681225199999,47290087.25150200,32151,12386.43640000,23693911.99486800,0
1681225200000,1910.32000000,1918.50000000,1909.30000000,1913.64000000,14233.24680000,1681228799999,27229400.51245900,23238,7488.11510000,14325482.36947700,0
1681228800000,1913.63000000,1915.92000000,1896.30000000,1902.08000000,24740.94940000,1681232399999,47137857.31602900,31704,11107.37650000,21159674.88165200,0
1681232400000,1902.09000000,1907.86000000,1891.20000000,1906.43000000,17289.34340000,1681235999999,32850914.78810800,25640,8943.20770000,16994166.80341400,0
1681236000000,1906.42000000,1909.08000000,1904.80000000,1906.27000000,9395.46270000,1681239599999,17913691.57805700,15131,4428.40250000,8442844.58797400,0
1681239600000,1906.28000000,1917.00000000,1891.42000000,1894.19000000,26598.18120000,1681243199999,50647462.36048400,37438,12738.65800000,24257906.57415900,0
1681243200000,1894.18000000,1895.35000000,1881.11000000,1893.18000000,30751.03850000,1681246799999,58113266.29191200,34858,16412.48070000,31012696.52103700,0
1681246800000,1893.19000000,1897.20000000,1890.53000000,1893.29000000,9899.72400000,1681250399999,18747744.96473200,16313,5358.24930000,10147328.42166700,0
1681250400000,1893.28000000,1894.86000000,1889.31000000,1894.11000000,11511.02010000,1681253999999,21780429.62388900,14680,7199.05070000,13620900.84356600,0
1681254000000,1894.11000000,1894.12000000,1882.99000000,1889.86000000,12137.98960000,1681257599999,22926430.57698700,16426,6142.91720000,11602034.60860700,0
1681257600000,1889.86000000,1897.13000000,1886.58000000,1888.15000000,13383.00570000,1681261199999,25336252.69309300,17966,6589.68500000,12474527.36509200,0
1681261200000,1888.12000000,1894.08000000,1877.00000000,1886.42000000,16966.00900000,1681264799999,32011674.42387500,26501,7980.28500000,15061612.42774400,0
1681264800000,1886.42000000,1886.43000000,1852.65000000,1864.87000000,57028.23150000,1681268399999,106422075.50317600,67168,29768.87440000,55529940.32274100,0
1681268400000,1864.87000000,1866.77000000,1857.34000000,1862.79000000,16873.01240000,1681271999999,31438693.24775100,25083,8430.27800000,15707377.61430800,0
1681272000000,1862.78000000,1868.49000000,1860.32000000,1867.65000000,13051.74740000,1681275599999,24345004.63379900,17069,7565.49670000,14112544.97205500,0
1681275600000,1867.65000000,1869.20000000,1862.67000000,1864.23000000,11383.63130000,1681279199999,21243750.02835000,16479,5292.59870000,9876578.48266000,0
1681279200000,1864.23000000,1869.75000000,1860.99000000,1868.93000000,11882.73270000,1681282799999,22160328.05555300,17169,6373.99010000,11888673.12567600,0
1681282800000,1868.93000000,1875.76000000,1867.67000000,1870.29000000,13191.00170000,1681286399999,24685634.11877300,21521,7119.58140000,13324190.88176500,0
1681286400000,1870.30000000,1874.22000000,1865.63000000,1865.84000000,10724.50300000,1681289999999,20054342.34703000,16716,5118.95560000,9572842.93742700,0
1681290000000,1865.85000000,1871.26000000,1864.04000000,1871.16000000,12795.33710000,1681293599999,23907414.48466100,18617,5555.25020000,10379329.46963700,0
1681293600000,1871.17000000,1873.16000000,1869.15000000,1872.92000000,9090.48680000,1681297199999,17010122.35786300,16565,4497.25470000,8415953.20011400,0
1681297200000,1872.93000000,1873.59000000,1867.38000000,1872.68000000,10644.93730000,1681300799999,19912042.34299900,16880,4900.26570000,9166863.40915100,0
1681300800000,1872.67000000,1899.32000000,1867.05000000,1882.16000000,67950.75220000,1681304399999,128182016.76529600,78869,35920.18280000,67772534.04121400,0
1681304400000,1882.17000000,1905.41000000,1878.34000000,1886.33000000,45658.98690000,1681307999999,86310757.83703600,54419,21046.41190000,39788108.69537300,0
1681308000000,1886.33000000,1933.00000000,1885.19000000,1914.45000000,100745.56270000,1681311599999,192970609.95307700,97702,53053.27230000,101596446.19704400,0
1681311600000,1914.45000000,1922.92000000,1896.27000000,1912.19000000,62407.99570000,1681315199999,119361364.25850500,68153,30593.63540000,58521738.39121900,0
1681315200000,1912.18000000,1916.97000000,1906.69000000,1906.84000000,17496.61220000,1681318799999,33453321.29067900,23823,8795.55710000,16817382.33092700,0
1681318800000,1906.85000000,1918.08000000,1905.11000000,1914.16000000,18111.87920000,1681322399999,34649817.52488300,22724,9534.10280000,18240212.12735500,0
1681322400000,1914.17000000,1919.45000000,1898.00000000,1902.94000000,25269.81030000,1681325999999,48214874.44470600,35670,10596.92850000,20219703.42586300,0
1681326000000,1902.93000000,1905.64000000,1893.35000000,1901.32000000,20021.16770000,1681329599999,38048740.57795000,26810,9319.92900000,17712123.04487600,0
1681329600000,1901.31000000,1908.84000000,1900.12000000,1907.33000000,9640.87230000,1681333199999,18374862.53267900,16471,4535.23100000,8643108.41230500,0
1681333200000,1907.33000000,1925.00000000,1905.99000000,1916.69000000,15888.53150000,1681336799999,30427864.34603200,27066,8557.57130000,16389478.92326900,0
1681336800000,1916.70000000,1925.55000000,1905.00000000,1913.01000000,27640.37570000,1681340399999,52942583.83529800,40238,14785.40500000,28320942.89544300,0
1681340400000,1913.01000000,1930.37000000,1910.79000000,1917.39000000,22997.23630000,1681343999999,44199484.47566800,31777,12635.37020000,24286334.88963600,0
1681344000000,1917.40000000,1920.76000000,1906.50000000,1908.42000000,26556.41390000,1681347599999,50809793.49613000,27664,14334.28030000,27419877.64577000,0
1681347600000,1908.41000000,1910.65000000,1899.57000000,1905.63000000,16003.98570000,1681351199999,30489074.46808800,23654,7422.93740000,14141662.48834700,0
1681351200000,1905.63000000,1911.81000000,1899.55000000,1907.04000000,15968.41110000,1681354799999,30412618.93510500,23380,9092.36660000,17318643.83296300,0
1681354800000,1907.03000000,1917.19000000,1905.67000000,1912.43000000,10952.60910000,1681358399999,20933517.64801200,19806,5978.80340000,11427645.00441000,0
1681358400000,1912.43000000,1918.18000000,1910.93000000,1913.23000000,8761.65080000,1681361999999,16771196.20393400,13807,4479.93300000,8575582.20584800,0
1681362000000,1913.22000000,1920.19000000,1912.52000000,1919.01000000,8689.01440000,1681365599999,16647890.31409500,15322,5103.72010000,9778790.96787500,0
1681365600000,1919.00000000,1920.91000000,1907.77000000,1910.51000000,21434.85930000,1681369199999,41029078.99449200,24210,12280.50070000,23502819.01897100,0
1681369200000,1910.50000000,1925.98000000,1907.70000000,1922.01000000,27056.95850000,1681372799999,51852910.29296200,28300,15612.00700000,29916066.36585900,0
1681372800000,1922.01000000,1978.00000000,1919.65000000,1963.18000000,101649.07210000,1681376399999,197898428.58562200,142118,54166.24030000,105453834.46914400,0
1681376400000,1963.19000000,1994.04000000,1963.18000000,1981.48000000,82781.91880000,1681379999999,164113414.26003800,112024,43997.21250000,87217902.47059000,0
1681380000000,1981.48000000,1992.99000000,1975.63000000,1987.00000000,40274.68500000,1681383599999,79913205.45772700,43789,21055.56620000,41779793.61780100,0
1681383600000,1987.01000000,1996.10000000,1983.95000000,1985.40000000,27574.66970000,1681387199999,54827517.16380100,34528,13010.32490000,25870109.15824800,0
1681387200000,1985.39000000,2008.39000000,1985.39000000,2004.08000000,61838.02090000,1681390799999,123550733.19338300,79241,33926.71470000,67779275.80699900,0
1681390800000,2004.08000000,2007.19000000,1991.42000000,1992.20000000,33382.68560000,1681394399999,66725342.61476300,45940,15155.27630000,30291656.94128100,0
1681394400000,1992.21000000,2004.95000000,1991.12000000,2001.02000000,25324.84570000,1681397999999,50589195.04440800,32720,14404.06670000,28774611.58921300,0
1681398000000,2001.02000000,2003.00000000,1990.15000000,1997.15000000,27658.56280000,1681401599999,55178810.33772900,39178,15494.44950000,30905667.54304300,0
1681401600000,1997.15000000,2002.41000000,1991.09000000,2000.49000000,20922.78510000,1681405199999,41793713.35047900,26144,11818.87370000,23609967.78822000,0
1681405200000,2000.50000000,2016.42000000,1999.25000000,2009.56000000,30072.68770000,1681408799999,60420130.51476100,47829,15813.42150000,31770109.98337900,0
1681408800000,2009.55000000,2018.86000000,2008.92000000,2012.98000000,13975.42770000,1681412399999,28126642.47648800,21963,6721.09330000,13527213.62712600,0
1681412400000,2012.99000000,2023.00000000,2009.87000000,2011.28000000,21833.29320000,1681415999999,43981174.97619600,29266,10571.14000000,21296081.14336000,0
1681416000000,2011.29000000,2011.29000000,2000.78000000,2006.59000000,19314.33360000,1681419599999,38741493.46304800,29105,9887.14120000,19833083.10000900,0
1681419600000,2006.59000000,2011.28000000,2003.04000000,2006.51000000,11740.34030000,1681423199999,23564693.76019700,18144,6557.98290000,13163000.08348100,0
1681423200000,2006.51000000,2017.02000000,2004.08000000,2007.38000000,14996.52230000,1681426799999,30145204.12246800,20606,7837.85190000,15754921.70381300,0
1681426800000,2007.39000000,2012.41000000,2004.39000000,2012.01000000,7400.76550000,1681430399999,14861312.45066500,12831,3905.84030000,7843727.32735200,0
1681430400000,2012.00000000,2120.00000000,2009.22000000,2098.43000000,124339.31540000,1681433999999,258819837.27424700,204422,68030.97180000,141522423.26098800,0
1681434000000,2098.44000000,2128.76000000,2093.91000000,2117.23000000,67233.09020000,1681437599999,141898015.68265600,96473,32988.64150000,69626816.46884100,0
1681437600000,2117.23000000,2121.99000000,2096.69000000,2102.36000000,50390.12220000,1681441199999,106356541.93004900,60571,26187.91420000,55283327.36591400,0
1681441200000,2102.35000000,2112.07000000,2098.53000000,2109.00000000,31298.88100000,1681444799999,65900495.36209000,37029,15178.98070000,31955904.25997500,0
1681444800000,2109.00000000,2117.92000000,2108.99000000,2113.73000000,24769.44590000,1681448399999,52344213.43087100,31586,12828.22120000,27107909.17675800,0
1681448400000,2113.73000000,2123.39000000,2111.70000000,2118.41000000,30910.91570000,1681451999999,65458167.53040900,36567,15616.60160000,33071296.08954900,0
1681452000000,2118.42000000,2124.52000000,2105.86000000,2118.72000000,31732.87300000,1681455599999,67175962.58069300,41509,17264.56660000,36547845.61384200,0
1681455600000,2118.73000000,2118.99000000,2102.59000000,2105.85000000,30178.42560000,1681459199999,63650829.53816900,41466,13328.01100000,28111288.93225900,0
1681459200000,2105.84000000,2114.26000000,2101.32000000,2108.22000000,22826.79050000,1681462799999,48094266.18277900,32264,11890.86800000,25054227.62081900,0
1681462800000,2108.22000000,2116.88000000,2107.00000000,2112.13000000,21450.63760000,1681466399999,45276088.43474900,27050,10440.48030000,22038279.30565700,0
1681466400000,2112.12000000,2116.56000000,2110.30000000,2113.72000000,18671.60330000,1681469999999,39459453.87318500,25558,10205.27900000,21567692.04428900,0
1681470000000,2113.72000000,2119.89000000,2110.50000000,2115.62000000,15511.43910000,1681473599999,32796382.84264600,23273,8839.73370000,18689833.34830100,0
1681473600000,2115.62000000,2125.00000000,2080.15000000,2090.41000000,54771.20290000,1681477199999,115399433.52860900,69779,26913.27580000,56714250.59627300,0
1681477200000,2090.42000000,2109.70000000,2089.17000000,2105.00000000,33762.94260000,1681480799999,70916898.82940200,43819,17055.16710000,35824947.26148600,0
1681480800000,2105.01000000,2108.69000000,2085.46000000,2093.85000000,46141.77820000,1681484399999,96738441.05096600,51474,24503.95090000,51370449.31899900,0
1681484400000,2093.85000000,2094.50000000,2049.87000000,2058.34000000,66929.79760000,1681487999999,138292863.33140400,85172,33739.54430000,69706059.74821600,0
1681488000000,2058.34000000,2066.52000000,2042.08000000,2061.45000000,52814.73020000,1681491599999,108579486.59791600,60773,25556.48780000,52545469.60133100,0
1681491600000,2061.44000000,2079.84000000,2060.56000000,2075.44000000,43392.12090000,1681495199999,89896705.61539800,42141,23121.23000000,47903239.90645700,0
1681495200000,2075.44000000,2092.54000000,2073.43000000,2081.11000000,31051.08260000,1681498799999,64677030.28097200,33686,18198.99710000,37903270.31674200,0
1681498800000,2081.10000000,2091.16000000,2071.92000000,2090.81000000,17037.95530000,1681502399999,35459835.07573100,23392,9898.80940000,20605027.31738700,0
1681502400000,2090.80000000,2121.47000000,2085.45000000,2105.57000000,38108.41820000,1681505999999,80147736.57448000,52168,20365.81860000,42826333.10832500,0
1681506000000,2105.56000000,2107.42000000,2094.70000000,2104.11000000,15550.12570000,1681509599999,32711142.50529200,23561,8294.60010000,17447817.73356600,0
1681509600000,2104.11000000,2106.45000000,2097.69000000,2104.77000000,13567.35590000,1681513199999,28515950.11986700,17880,7186.05910000,15103653.06652000,0
1681513200000,2104.78000000,2111.61000000,2096.80000000,2099.99000000,13866.34380000,1681516799999,29153722.95115200,20696,6325.94580000,13298809.53233700,0
1681516800000,2099.99000000,2106.11000000,2082.44000000,2086.00000000,25478.45740000,1681520399999,53343071.22725700,39908,11324.00340000,23711062.89247600,0
1681520400000,2086.01000000,2087.41000000,2071.13000000,2081.26000000,16045.75140000,1681523999999,33396716.21600800,29092,7849.07630000,16336244.82986900,0
1681524000000,2081.26000000,2091.50000000,2081.26000000,2089.05000000,21822.61820000,1681527599999,45575325.12824800,25460,8591.19370000,17937003.00497600,0
1681527600000,2089.06000000,2093.82000000,2086.00000000,2088.88000000,12645.71310000,1681531199999,26423907.67068100,16936,5800.99250000,12119849.89503100,0
1681531200000,2088.87000000,2089.81000000,2081.60000000,2086.32000000,8592.64820000,1681534799999,17921679.00996000,15978,4232.08570000,8825352.88580600,0
1681534800000,2086.33000000,2090.88000000,2086.04000000,2089.51000000,5873.81080000,1681538399999,12267237.78303500,13463,3425.24210000,7153301.69682400,0
1681538400000,2089.51000000,2090.53000000,2083.66000000,2086.64000000,6826.89260000,1681541999999,14243905.03931800,15179,3318.07840000,6922622.79210900,0
1681542000000,2086.65000000,2105.00000000,2086.64000000,2097.62000000,14318.46060000,1681545599999,29988954.22397300,23220,8542.02560000,17886529.61942900,0
1681545600000,2097.63000000,2102.20000000,2092.77000000,2096.30000000,12077.03060000,1681549199999,25325102.12696400,18452,5797.32850000,12156802.86097500,0
1681549200000,2096.29000000,2111.85000000,2096.29000000,2107.33000000,16996.26640000,1681552799999,35768359.32380500,24355,10011.18200000,21066671.70198900,0
1681552800000,2107.34000000,2108.56000000,2100.84000000,2106.40000000,9864.34760000,1681556399999,20755032.61339200,17313,4736.88930000,9966715.42848800,0
1681556400000,2106.39000000,2110.84000000,2097.38000000,2100.19000000,14347.26070000,1681559999999,30186544.62140100,20576,7535.73420000,15854813.02694200,0
1681560000000,2100.18000000,2106.77000000,2098.62000000,2104.79000000,9247.00370000,1681563599999,19441445.69066800,15031,4417.40580000,9287894.04640800,0
1681563600000,2104.80000000,2108.01000000,2093.09000000,2096.00000000,13099.97100000,1681567199999,27520003.79258600,20994,5739.96960000,12059565.16376400,0
1681567200000,2095.99000000,2101.51000000,2092.93000000,2096.09000000,12067.36460000,1681570799999,25316998.19225000,19194,6077.47950000,12750968.38068100,0
1681570800000,2096.09000000,2107.00000000,2093.72000000,2097.98000000,15329.98940000,1681574399999,32218582.61172500,23157,8632.79480000,18143233.69510200,0
1681574400000,2097.97000000,2108.98000000,2095.10000000,2105.93000000,22006.32840000,1681577999999,46250491.79517100,30113,11526.07400000,24223447.14380000,0
1681578000000,2105.94000000,2106.30000000,2088.38000000,2090.03000000,17819.39740000,1681581599999,37342994.90371200,28530,8375.95520000,17549753.00522100,0
1681581600000,2090.02000000,2097.40000000,2089.73000000,2096.03000000,7299.13530000,1681585199999,15284488.57523800,12177,3998.71240000,8372870.06763800,0
1681585200000,2096.02000000,2101.26000000,2082.75000000,2100.00000000,17606.64270000,1681588799999,36829111.46119600,22750,7906.03430000,16540373.99821400,0
1681588800000,2100.01000000,2102.67000000,2085.01000000,2086.98000000,11940.38140000,1681592399999,24995713.96128900,20850,6172.29330000,12919476.28475200,0
1681592400000,2086.98000000,2093.49000000,2082.01000000,2088.32000000,9047.07190000,1681595999999,18898046.08531400,19749,4721.78060000,9862236.66821500,0
1681596000000,2088.32000000,2098.38000000,2083.66000000,2095.26000000,15761.45170000,1681599599999,33012262.87304100,22095,7462.75300000,15630312.83460100,0
1681599600000,2095.27000000,2096.39000000,2090.09000000,2090.60000000,5709.79000000,1681603199999,11954876.56527800,10727,2925.89580000,6125657.11597600,0
1681603200000,2090.61000000,2095.32000000,2088.46000000,2089.21000000,6782.59140000,1681606799999,14186119.21507400,14062,3336.25710000,6978308.90340700,0
1681606800000,2089.21000000,2091.87000000,2072.72000000,2089.32000000,20117.20520000,1681610399999,41894491.41371300,33496,8937.32100000,18617112.20534200,0
1681610400000,2089.31000000,2092.58000000,2087.47000000,2088.89000000,6239.10060000,1681613999999,13039404.59688200,12975,3373.04760000,7049323.86513700,0
1681614000000,2088.89000000,2089.58000000,2084.99000000,2086.13000000,5482.64270000,1681617599999,11442827.81542100,11468,2517.07980000,5253120.07469600,0
1681617600000,2086.14000000,2098.47000000,2085.64000000,2097.28000000,9719.49810000,1681621199999,20344095.15568200,15741,5826.29830000,12193516.10865900,0
1681621200000,2097.29000000,2100.23000000,2095.39000000,2095.62000000,8543.94080000,1681624799999,17917644.89601900,13208,4583.83700000,9612071.04488800,0
1681624800000,2095.62000000,2102.60000000,2094.39000000,2094.47000000,6102.34390000,1681628399999,12799408.52357600,16530,3421.50560000,7176771.54620600,0
1681628400000,2094.47000000,2101.05000000,2094.33000000,2098.00000000,6759.43330000,1681631999999,14181146.30549400,17895,3728.27480000,7822694.87909300,0
1681632000000,2097.99000000,2099.67000000,2095.00000000,2097.76000000,6538.05690000,1681635599999,13714343.25868500,11576,2663.70410000,5587509.47723000,0
1681635600000,2097.76000000,2097.76000000,2086.02000000,2088.45000000,13200.52420000,1681639199999,27615454.67435000,18162,6562.09400000,13727478.13311800,0
1681639200000,2088.45000000,2090.09000000,2085.01000000,2089.96000000,9659.99500000,1681642799999,20163976.41677800,15828,4705.97160000,9822896.75806000,0
1681642800000,2089.95000000,2092.61000000,2082.64000000,2086.43000000,8389.03510000,1681646399999,17511597.36940900,14938,3719.08620000,7763438.59060500,0
1681646400000,2086.43000000,2095.35000000,2086.42000000,2091.75000000,9399.43800000,1681649999999,19645313.96493900,14445,4578.23750000,9569273.44388500,0
1681650000000,2091.76000000,2093.96000000,2076.02000000,2085.51000000,17183.02420000,1681653599999,35817555.85520300,25669,7434.33930000,15495629.75957000,0
1681653600000,2085.50000000,2090.44000000,2082.67000000,2090.21000000,9839.31350000,1681657199999,20531765.18928900,17514,5209.91940000,10871923.49151900,0
1681657200000,2090.20000000,2098.49000000,2087.11000000,2093.80000000,10636.71970000,1681660799999,22257918.91002600,19619,5835.94190000,12212657.67078500,0
1681660800000,2093.80000000,2102.01000000,2088.54000000,2098.10000000,14802.09970000,1681664399999,30998802.17443000,20863,8641.04730000,18095517.01353500,0
1681664400000,2098.09000000,2108.09000000,2096.93000000,2097.80000000,13927.78510000,1681667999999,29278861.99825200,20982,7798.22060000,16391872.00366500,0
1681668000000,2097.81000000,2128.71000000,2097.80000000,2128.17000000,21636.58580000,1681671599999,45674212.47479100,31800,13624.24050000,28765512.49307200,0
1681671600000,2128.25000000,2141.54000000,2112.38000000,2114.66000000,48411.65400000,1681675199999,103082227.19799100,69559,22560.80590000,48040857.02218600,0
1681675200000,2114.66000000,2131.73000000,2097.01000000,2122.06000000,28988.63420000,1681678799999,61330746.58806000,51067,15333.00620000,32447937.42832900,0
1681678800000,2122.06000000,2131.77000000,2111.50000000,2127.74000000,15552.77630000,1681682399999,32993671.56230400,25705,8524.16340000,18084426.96982800,0
1681682400000,2127.74000000,2129.38000000,2119.72000000,2126.44000000,10490.86430000,1681685999999,22287966.12467300,16825,4850.90830000,10304950.38010800,0
1681686000000,2126.44000000,2128.71000000,2111.51000000,2118.67000000,11477.17730000,1681689599999,24325061.73479400,19304,4752.82540000,10070122.05010900,0
1681689600000,2118.66000000,2120.51000000,2076.63000000,2081.54000000,47655.37840000,1681693199999,99764968.38457800,76952,21041.05170000,44039149.14245000,0
1681693200000,2081.53000000,2096.29000000,2072.00000000,2092.05000000,25134.53230000,1681696799999,52472588.66988800,41089,12818.66620000,26765709.10982900,0
1681696800000,2092.04000000,2107.52000000,2088.00000000,2099.66000000,18307.83880000,1681700399999,38398676.62538400,24408,9780.54640000,20513978.44571600,0
1681700400000,2099.66000000,2105.00000000,2095.85000000,2096.90000000,12227.90640000,1681703999999,25666314.66458200,19302,6859.63830000,14397376.17437500,0
1681704000000,2096.89000000,2100.00000000,2091.23000000,2098.60000000,10729.09980000,1681707599999,22485461.38859500,19118,5275.40450000,11056764.90585900,0
1681707600000,2098.60000000,2102.36000000,2093.43000000,2102.05000000,7728.24420000,1681711199999,16213105.06560900,14462,4090.55140000,8582165.79870500,0
1681711200000,2102.05000000,2102.22000000,2092.23000000,2094.11000000,11803.50430000,1681714799999,24747394.62358900,23128,6229.57420000,13060407.93069600,0
1681714800000,2094.10000000,2099.45000000,2088.83000000,2090.08000000,14192.23120000,1681718399999,29707117.24884900,29156,6347.88770000,13288154.37541400,0
1681718400000,2090.07000000,2099.01000000,2085.95000000,2098.19000000,12201.31830000,1681721999999,25539866.26195700,20649,6331.66070000,13254348.37027900,0
1681722000000,2098.19000000,2098.20000000,2086.08000000,2089.62000000,14163.47540000,1681725599999,29634066.16537700,22605,6345.94580000,13279004.92060500,0
1681725600000,2089.62000000,2093.10000000,2083.25000000,2092.47000000,13357.27660000,1681729199999,27889259.10693200,24598,6646.92730000,13880083.07721800,0
1681729200000,2092.47000000,2092.88000000,2065.94000000,2076.50000000,33544.16320000,1681732799999,69657758.40245300,51145,15321.98080000,31807814.62304800,0
1681732800000,2076.50000000,2082.58000000,2073.00000000,2080.58000000,18911.12070000,1681736399999,39284251.69004600,31436,9745.72020000,20245961.41296200,0
1681736400000,2080.57000000,2081.09000000,2056.25000000,2071.37000000,47541.29720000,1681739999999,98359656.56572100,60931,25304.73980000,52357526.35786300,0
1681740000000,2071.37000000,2078.46000000,2065.81000000,2078.04000000,20360.63460000,1681743599999,42197887.97102100,30050,9209.05200000,19087118.90825000,0
1681743600000,2078.05000000,2079.72000000,2064.16000000,2071.45000000,32267.93920000,1681747199999,66825953.25796300,39035,11544.83800000,23909853.89490600,0
1681747200000,2071.46000000,2088.73000000,2070.41000000,2080.55000000,22333.03770000,1681750799999,46435581.14351800,32151,11859.70550000,24656465.43039300,0
1681750800000,2080.54000000,2085.79000000,2079.17000000,2080.77000000,10204.62690000,1681754399999,21241567.14357400,17420,4508.98300000,9386222.42264300,0
1681754400000,2080.76000000,2085.85000000,2079.44000000,2084.43000000,9223.33880000,1681757999999,19208423.24652000,16455,5091.69630000,10603870.40386200,0
1681758000000,2084.43000000,2087.00000000,2074.01000000,2078.14000000,11978.76960000,1681761599999,24943842.39175200,21226,5886.29700000,12259659.18728600,0
1681761600000,2078.15000000,2081.29000000,2074.32000000,2076.21000000,7573.81470000,1681765199999,15737917.17469800,16040,3821.48450000,7940059.48717300,0
1681765200000,2076.21000000,2079.55000000,2067.00000000,2075.91000000,8486.66920000,1681768799999,17604802.48995700,15865,4193.08740000,8698905.32027500,0
1681768800000,2075.90000000,2083.75000000,2075.73000000,2079.69000000,9037.39300000,1681772399999,18790560.37832800,14016,4944.03070000,10279109.17542500,0
1681772400000,2079.69000000,2080.60000000,2072.64000000,2074.00000000,8009.09660000,1681775999999,16626308.72561700,13580,3019.01050000,6267186.67227900,0
1681776000000,2073.99000000,2077.13000000,2068.00000000,2074.15000000,11078.11130000,1681779599999,22965681.41893200,22444,5465.98060000,11331976.49675300,0
1681779600000,2074.16000000,2076.20000000,2051.00000000,2073.04000000,24575.86530000,1681783199999,50762829.61824600,40905,11894.87840000,24571355.60230200,0
1681783200000,2073.04000000,2084.68000000,2072.62000000,2081.00000000,13696.28150000,1681786799999,28480397.68320100,21886,7109.38390000,14783112.55733300,0
1681786800000,2081.00000000,2081.93000000,2078.20000000,2079.69000000,7405.84050000,1681790399999,15406013.46657500,11734,3810.49000000,7926631.20162500,0
